Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
1705058662.037271,9.0,6.0,9.0,-17.0,10.0,-86.0,-54.0,-5.0
1705058662.0433729,-6.0,7.0,0.0,-24.0,7.0,-106.0,-54.0,-6.0
1705058662.049475,-9.0,23.0,16.0,-31.0,3.0,-105.0,-57.0,-23.0
1705058662.055577,-5.0,24.0,10.0,-33.0,1.0,-103.0,-59.0,-34.0
1705058662.0616791,6.0,4.0,4.0,-32.0,14.0,-98.0,-59.0,-49.0
1705058662.067781,-2.0,-12.0,-34.0,-29.0,26.0,-93.0,-53.0,-51.0
1705058662.073883,-20.0,-28.0,-37.0,-24.0,31.0,-80.0,-67.0,-45.0
1705058662.0799851,-33.0,-37.0,-22.0,-19.0,31.0,-67.0,-83.0,-50.0
1705058662.0860872,-24.0,-24.0,-19.0,-27.0,17.0,-45.0,-95.0,-50.0
1705058662.092189,2.0,-10.0,-18.0,-43.0,-7.0,-32.0,-93.0,-49.0
1705058662.0982912,31.0,-1.0,-15.0,-55.0,-20.0,-53.0,-77.0,-29.0
1705058662.1043932,48.0,4.0,-20.0,-51.0,-28.0,-61.0,-57.0,-4.0
1705058662.1104953,56.0,0.0,-26.0,-35.0,-30.0,-73.0,-34.0,27.0
1705058662.1165972,47.0,-4.0,-26.0,-13.0,-30.0,-72.0,-25.0,50.0
1705058662.1226993,43.0,-14.0,-24.0,14.0,-27.0,-88.0,-22.0,61.0
1705058662.1288013,46.0,-34.0,9.0,31.0,-23.0,-109.0,-20.0,51.0
1705058662.1349034,48.0,-32.0,7.0,23.0,-22.0,-118.0,-26.0,38.0
1705058662.1410053,42.0,-39.0,56.0,13.0,-20.0,-121.0,-38.0,27.0
1705058662.1471074,42.0,-24.0,21.0,1.0,-6.0,-129.0,-51.0,7.0
1705058662.1532094,37.0,-19.0,17.0,-18.0,-7.0,-118.0,-57.0,6.0
1705058662.1593115,32.0,-35.0,8.0,-18.0,-12.0,-117.0,-63.0,5.0
1705058662.1654134,34.0,-55.0,2.0,-18.0,-17.0,-112.0,-57.0,10.0
1705058662.1715155,47.0,-65.0,16.0,-15.0,-25.0,-120.0,-44.0,7.0
1705058662.1776175,61.0,-46.0,7.0,-22.0,-26.0,-116.0,-23.0,3.0
1705058662.1837196,67.0,-21.0,1.0,-27.0,-15.0,-123.0,-14.0,4.0
1705058662.1898215,65.0,8.0,-27.0,-32.0,6.0,-132.0,-3.0,2.0
1705058662.1959236,60.0,25.0,-53.0,-36.0,13.0,-150.0,-3.0,13.0
1705058662.2020257,31.0,23.0,-51.0,-39.0,25.0,-154.0,-19.0,21.0
1705058662.2081277,13.0,9.0,-40.0,-39.0,30.0,-154.0,-37.0,22.0
1705058662.2142298,3.0,-11.0,-45.0,-33.0,20.0,-143.0,-63.0,22.0
1705058662.2203317,3.0,-28.0,-39.0,-27.0,7.0,-125.0,-85.0,45.0
1705058662.2264338,24.0,-51.0,-53.0,-19.0,5.0,-114.0,-103.0,70.0
1705058662.2325358,37.0,-58.0,-56.0,-21.0,16.0,-117.0,-108.0,90.0
1705058662.238638,39.0,-50.0,-59.0,-29.0,23.0,-127.0,-105.0,104.0
1705058662.2447398,30.0,-50.0,-45.0,-38.0,26.0,-135.0,-105.0,111.0
1705058662.2508419,26.0,-41.0,-32.0,-41.0,28.0,-140.0,-101.0,112.0
1705058662.256944,29.0,-52.0,-33.0,-49.0,27.0,-124.0,-96.0,103.0
1705058662.263046,21.0,-26.0,-28.0,-55.0,21.0,-105.0,-92.0,106.0
1705058662.2691479,14.0,-5.0,2.0,-59.0,17.0,-78.0,-86.0,91.0
1705058662.27525,20.0,30.0,30.0,-63.0,20.0,-60.0,-78.0,72.0
1705058662.281352,19.0,55.0,39.0,-67.0,20.0,-49.0,-70.0,48.0
1705058662.2874541,22.0,66.0,34.0,-74.0,24.0,-40.0,-69.0,19.0
1705058662.293556,20.0,58.0,4.0,-62.0,31.0,-44.0,-72.0,19.0
1705058662.299658,18.0,63.0,-6.0,-48.0,35.0,-38.0,-65.0,5.0
1705058662.3057601,12.0,62.0,7.0,-32.0,30.0,-27.0,-56.0,24.0
1705058662.3118622,4.0,60.0,19.0,-16.0,29.0,-32.0,-63.0,22.0
1705058662.317964,-8.0,65.0,26.0,-12.0,25.0,-25.0,-57.0,18.0
1705058662.3240662,-7.0,77.0,19.0,-12.0,14.0,-16.0,-52.0,13.0
1705058662.3301682,8.0,84.0,18.0,-17.0,10.0,2.0,-40.0,21.0
1705058662.3362703,44.0,79.0,31.0,-17.0,5.0,14.0,-34.0,33.0
1705058662.3423722,92.0,72.0,53.0,-26.0,8.0,7.0,-12.0,36.0
1705058662.3484743,111.0,70.0,49.0,-25.0,9.0,-9.0,6.0,44.0
1705058662.3545763,111.0,74.0,43.0,-19.0,18.0,-17.0,18.0,39.0
1705058662.3606784,103.0,89.0,35.0,-13.0,20.0,-20.0,26.0,25.0
1705058662.3667803,73.0,95.0,41.0,-7.0,19.0,-23.0,17.0,20.0
1705058662.3728824,42.0,93.0,55.0,-9.0,9.0,-24.0,-2.0,12.0
1705058662.3789845,19.0,77.0,76.0,-19.0,11.0,-32.0,-22.0,10.0
1705058662.3850865,3.0,63.0,42.0,-44.0,10.0,-39.0,-29.0,10.0
1705058662.3911884,-4.0,43.0,24.0,-50.0,12.0,-33.0,-27.0,23.0
1705058662.3972905,-11.0,32.0,-6.0,-49.0,24.0,-38.0,-27.0,47.0
1705058662.4033926,-11.0,29.0,-32.0,-36.0,21.0,-46.0,-25.0,63.0
1705058662.4094946,-5.0,45.0,-16.0,-18.0,12.0,-47.0,-31.0,71.0
1705058662.4155965,-1.0,54.0,-5.0,-7.0,10.0,-45.0,-40.0,78.0
1705058662.4216986,19.0,47.0,20.0,9.0,14.0,-32.0,-41.0,68.0
1705058662.4278007,47.0,53.0,25.0,11.0,11.0,-23.0,-32.0,74.0
1705058662.4339027,81.0,34.0,21.0,6.0,3.0,-11.0,-28.0,79.0
1705058662.4400046,109.0,15.0,-1.0,-8.0,6.0,5.0,-23.0,79.0
1705058662.4461067,122.0,-5.0,-13.0,-25.0,9.0,10.0,-24.0,67.0
1705058662.4522088,137.0,-4.0,-4.0,-39.0,8.0,8.0,-30.0,55.0
1705058662.4583108,108.0,-13.0,27.0,-38.0,1.0,-9.0,-38.0,55.0
1705058662.4644127,81.0,-17.0,52.0,-26.0,-4.0,-25.0,-44.0,52.0
1705058662.4705148,31.0,-7.0,15.0,-11.0,-9.0,-36.0,-45.0,62.0
1705058662.4766169,-12.0,9.0,-19.0,7.0,-13.0,-35.0,-59.0,54.0
1705058662.482719,-33.0,33.0,-60.0,15.0,-4.0,-43.0,-60.0,28.0
1705058662.4888208,-43.0,38.0,-52.0,16.0,3.0,-55.0,-52.0,-7.0
1705058662.4949229,-44.0,41.0,-23.0,3.0,12.0,-50.0,-37.0,-28.0
1705058662.501025,-24.0,30.0,35.0,-1.0,11.0,-61.0,-27.0,-23.0
1705058662.507127,18.0,29.0,50.0,14.0,11.0,-66.0,-25.0,-6.0
1705058662.513229,63.0,27.0,53.0,13.0,1.0,-69.0,-17.0,7.0
1705058662.519331,85.0,13.0,41.0,17.0,-14.0,-58.0,-19.0,3.0
1705058662.525433,82.0,-13.0,16.0,5.0,-21.0,-40.0,-11.0,-3.0
1705058662.5315351,65.0,-2.0,24.0,-2.0,-22.0,-35.0,-8.0,-20.0
1705058662.537637,39.0,15.0,18.0,-23.0,-12.0,-38.0,-1.0,-32.0
1705058662.543739,7.0,32.0,56.0,-28.0,3.0,-53.0,-4.0,-48.0
1705058662.5498412,-14.0,15.0,39.0,-24.0,20.0,-68.0,-21.0,-69.0
1705058662.5559433,-39.0,-9.0,49.0,-21.0,18.0,-61.0,-27.0,-62.0
1705058662.562045,-51.0,-21.0,67.0,-11.0,6.0,-41.0,-40.0,-38.0
1705058662.5681472,-32.0,-16.0,48.0,-7.0,-7.0,-33.0,-44.0,-15.0
1705058662.5742493,2.0,-7.0,14.0,-15.0,-15.0,-33.0,-37.0,-6.0
1705058662.5803514,21.0,-3.0,-43.0,-36.0,-19.0,-37.0,-36.0,-3.0
1705058662.5864532,37.0,-23.0,-75.0,-49.0,-18.0,-46.0,-42.0,-14.0
1705058662.5925553,53.0,-39.0,-54.0,-56.0,-8.0,-55.0,-38.0,-21.0
1705058662.5986574,65.0,-42.0,-25.0,-59.0,-6.0,-62.0,-35.0,-32.0
1705058662.6047595,59.0,-26.0,14.0,-48.0,-1.0,-53.0,-35.0,-31.0
1705058662.6108613,38.0,-6.0,35.0,-27.0,1.0,-47.0,-29.0,-21.0
1705058662.6169634,31.0,8.0,38.0,-8.0,-1.0,-30.0,-28.0,-2.0
1705058662.6230655,-1.0,12.0,36.0,1.0,-8.0,-21.0,-33.0,13.0
1705058662.6291676,-6.0,11.0,23.0,2.0,-22.0,-29.0,-55.0,15.0
1705058662.6352694,-18.0,15.0,49.0,-12.0,-24.0,-53.0,-67.0,12.0
1705058662.6413715,-21.0,22.0,52.0,-22.0,-32.0,-67.0,-79.0,15.0
1705058662.6474736,-24.0,12.0,103.0,-26.0,-27.0,-61.0,-90.0,14.0
1705058662.6535757,-21.0,17.0,97.0,-16.0,-22.0,-56.0,-90.0,0.0
1705058662.6596775,-11.0,23.0,93.0,-3.0,-16.0,-40.0,-79.0,-27.0
1705058662.6657796,-10.0,43.0,68.0,8.0,-23.0,-27.0,-59.0,-37.0
1705058662.6718817,5.0,50.0,45.0,15.0,-22.0,-37.0,-47.0,-41.0
1705058662.6779838,17.0,48.0,15.0,9.0,-22.0,-54.0,-35.0,-50.0
1705058662.6840856,27.0,38.0,74.0,-2.0,-24.0,-71.0,-34.0,-50.0
1705058662.6901877,20.0,31.0,72.0,-11.0,-22.0,-77.0,-44.0,-48.0
1705058662.6962898,10.0,21.0,109.0,-9.0,-11.0,-73.0,-44.0,-32.0
1705058662.7023919,17.0,12.0,63.0,-5.0,-1.0,-74.0,-40.0,-32.0
1705058662.7084937,-2.0,-2.0,24.0,5.0,1.0,-73.0,-32.0,-23.0
1705058662.7145958,-10.0,-28.0,10.0,18.0,3.0,-77.0,-33.0,-24.0
1705058662.7206979,-28.0,-46.0,13.0,11.0,6.0,-76.0,-31.0,-18.0
1705058662.7268,-31.0,-35.0,35.0,1.0,6.0,-61.0,-38.0,-17.0
1705058662.7329018,-28.0,-15.0,49.0,3.0,12.0,-47.0,-42.0,-10.0
1705058662.739004,-22.0,5.0,65.0,4.0,18.0,-35.0,-46.0,-19.0
1705058662.745106,-17.0,27.0,42.0,8.0,16.0,-21.0,-38.0,-20.0
1705058662.751208,-21.0,40.0,35.0,9.0,1.0,-31.0,-28.0,-33.0
1705058662.75731,-25.0,56.0,25.0,10.0,-2.0,-41.0,-28.0,-46.0
1705058662.763412,-31.0,62.0,18.0,9.0,-7.0,-67.0,-34.0,-53.0
1705058662.769514,-37.0,65.0,0.0,11.0,-8.0,-78.0,-41.0,-51.0
1705058662.7756162,-48.0,59.0,-23.0,8.0,-3.0,-87.0,-35.0,-31.0
1705058662.781718,-52.0,35.0,-33.0,19.0,2.0,-92.0,-27.0,-9.0
1705058662.78782,-47.0,13.0,-28.0,16.0,16.0,-67.0,-22.0,9.0
1705058662.7939222,-47.0,-27.0,1.0,20.0,21.0,-51.0,-38.0,5.0
1705058662.8000243,-54.0,-64.0,11.0,25.0,25.0,-25.0,-51.0,-30.0
1705058662.806126,-70.0,-82.0,15.0,23.0,12.0,-37.0,-51.0,-80.0
1705058662.8122282,-83.0,-85.0,17.0,13.0,-8.0,-45.0,-43.0,-118.0
1705058662.8183303,-79.0,-80.0,-3.0,10.0,-25.0,-59.0,-49.0,-132.0
1705058662.8244324,-63.0,-82.0,-25.0,11.0,-32.0,-67.0,-59.0,-146.0
1705058662.8305342,-55.0,-63.0,-57.0,20.0,-38.0,-94.0,-64.0,-141.0
1705058662.8366363,-52.0,-45.0,-65.0,26.0,-38.0,-125.0,-67.0,-122.0
1705058662.8427384,-53.0,-16.0,-50.0,33.0,-26.0,-143.0,-61.0,-91.0
1705058662.8488405,-48.0,16.0,-17.0,36.0,-23.0,-139.0,-54.0,-58.0
1705058662.8549423,-41.0,53.0,-22.0,40.0,-26.0,-108.0,-51.0,-28.0
1705058662.8610444,-41.0,83.0,7.0,39.0,-28.0,-98.0,-47.0,-10.0
1705058662.8671465,-25.0,120.0,0.0,39.0,-19.0,-87.0,-37.0,-24.0
1705058662.8732486,-7.0,125.0,-6.0,22.0,-16.0,-90.0,-26.0,-38.0
1705058662.8793504,6.0,105.0,-9.0,12.0,-15.0,-86.0,-30.0,-39.0
1705058662.8854525,14.0,54.0,3.0,13.0,-22.0,-91.0,-37.0,-31.0
1705058662.8915546,16.0,23.0,-6.0,19.0,-29.0,-86.0,-36.0,-16.0
1705058662.8976567,2.0,7.0,-13.0,14.0,-25.0,-77.0,-23.0,-12.0
1705058662.9037585,-12.0,3.0,-23.0,0.0,-19.0,-64.0,-1.0,-21.0
1705058662.9098606,-14.0,-12.0,-11.0,-6.0,-8.0,-52.0,19.0,-53.0
1705058662.9159627,-10.0,-19.0,-7.0,-16.0,-2.0,-59.0,37.0,-78.0
1705058662.9220648,3.0,-18.0,-11.0,-6.0,6.0,-66.0,35.0,-93.0
1705058662.9281666,22.0,-17.0,-23.0,2.0,21.0,-79.0,29.0,-81.0
1705058662.9342687,43.0,2.0,-18.0,12.0,32.0,-90.0,23.0,-72.0
1705058662.9403708,54.0,33.0,10.0,6.0,28.0,-92.0,22.0,-55.0
1705058662.946473,37.0,47.0,18.0,6.0,13.0,-98.0,24.0,-46.0
1705058662.9525747,24.0,66.0,23.0,6.0,6.0,-95.0,23.0,-43.0
1705058662.9586768,13.0,66.0,-6.0,-5.0,-11.0,-87.0,29.0,-41.0
1705058662.964779,20.0,63.0,-26.0,-10.0,-18.0,-80.0,21.0,-39.0
1705058662.970881,32.0,45.0,-28.0,-14.0,-15.0,-79.0,24.0,-35.0
1705058662.9769828,40.0,28.0,-41.0,-4.0,-9.0,-80.0,34.0,-37.0
1705058662.983085,22.0,17.0,-31.0,9.0,-2.0,-59.0,47.0,-24.0
1705058662.989187,-2.0,3.0,-25.0,34.0,3.0,-46.0,51.0,-23.0
1705058662.995289,-15.0,1.0,-19.0,49.0,5.0,-34.0,49.0,-39.0
1705058663.001391,-17.0,6.0,-27.0,57.0,-3.0,-45.0,24.0,-59.0
1705058663.007493,-7.0,5.0,-25.0,61.0,-11.0,-46.0,7.0,-84.0
1705058663.013595,5.0,-15.0,-31.0,63.0,-16.0,-55.0,-5.0,-88.0
1705058663.0196972,16.0,-13.0,-4.0,62.0,-17.0,-47.0,-6.0,-101.0
1705058663.025799,6.0,-9.0,3.0,58.0,-18.0,-41.0,-10.0,-90.0
1705058663.0319011,23.0,9.0,6.0,55.0,-9.0,-53.0,-22.0,-81.0
1705058663.0380032,24.0,17.0,-17.0,42.0,-4.0,-58.0,-21.0,-71.0
1705058663.0441053,31.0,34.0,-34.0,28.0,-2.0,-81.0,-20.0,-51.0
1705058663.0502071,10.0,50.0,-26.0,12.0,-1.0,-73.0,-23.0,-28.0
1705058663.0563092,-5.0,69.0,24.0,3.0,2.0,-69.0,-19.0,-13.0
1705058663.0624113,-3.0,76.0,29.0,-11.0,-1.0,-50.0,-6.0,-6.0
1705058663.0685134,4.0,55.0,32.0,-24.0,-21.0,-27.0,7.0,-11.0
1705058663.0746152,18.0,23.0,32.0,-25.0,-31.0,-17.0,12.0,-19.0
1705058663.0807173,35.0,-4.0,15.0,-26.0,-44.0,-18.0,16.0,-27.0
1705058663.0868194,53.0,-22.0,46.0,-23.0,-52.0,-9.0,7.0,-41.0
1705058663.0929215,62.0,-15.0,43.0,-10.0,-57.0,-2.0,5.0,-58.0
1705058663.0990233,66.0,2.0,30.0,5.0,-53.0,-2.0,7.0,-85.0
1705058663.1051254,68.0,34.0,-19.0,19.0,-49.0,-19.0,20.0,-102.0
1705058663.1112275,57.0,44.0,-44.0,29.0,-53.0,-34.0,30.0,-87.0
1705058663.1173296,49.0,33.0,-39.0,34.0,-49.0,-48.0,26.0,-47.0
1705058663.1234314,49.0,24.0,-44.0,29.0,-48.0,-49.0,32.0,-1.0
1705058663.1295335,51.0,19.0,-17.0,21.0,-39.0,-54.0,22.0,25.0
1705058663.1356356,45.0,25.0,-3.0,12.0,-24.0,-56.0,20.0,52.0
1705058663.1417377,44.0,16.0,38.0,16.0,-5.0,-43.0,22.0,47.0
1705058663.1478395,47.0,18.0,37.0,8.0,5.0,-39.0,21.0,43.0
1705058663.1539416,65.0,17.0,21.0,4.0,-8.0,-27.0,16.0,31.0
1705058663.1600437,80.0,17.0,3.0,3.0,-15.0,-34.0,3.0,17.0
1705058663.1661458,97.0,13.0,-12.0,7.0,-26.0,-54.0,6.0,15.0
1705058663.1722476,97.0,16.0,17.0,10.0,-28.0,-65.0,10.0,7.0
1705058663.1783497,82.0,11.0,41.0,10.0,-26.0,-90.0,9.0,1.0
1705058663.1844518,72.0,1.0,55.0,11.0,-19.0,-95.0,-5.0,-1.0
1705058663.190554,54.0,-1.0,20.0,3.0,-10.0,-90.0,-13.0,2.0
1705058663.1966558,49.0,-9.0,14.0,5.0,-14.0,-67.0,-23.0,12.0
1705058663.2027578,47.0,-24.0,0.0,15.0,-12.0,-46.0,-23.0,27.0
1705058663.20886,52.0,-35.0,16.0,18.0,-7.0,-39.0,-17.0,29.0
1705058663.214962,47.0,-45.0,-9.0,14.0,-9.0,-23.0,-15.0,37.0
1705058663.221064,33.0,-82.0,-26.0,4.0,-17.0,-25.0,-9.0,44.0
1705058663.227166,57.0,-94.0,-53.0,3.0,-11.0,-43.0,-6.0,43.0
1705058663.233268,70.0,-93.0,-58.0,-7.0,-9.0,-49.0,3.0,54.0
1705058663.23937,82.0,-75.0,-34.0,-16.0,0.0,-42.0,11.0,65.0
1705058663.2454722,84.0,-61.0,-17.0,-20.0,9.0,-34.0,23.0,74.0
1705058663.251574,74.0,-46.0,-8.0,-23.0,8.0,-8.0,46.0,76.0
1705058663.2576761,74.0,-34.0,-1.0,-19.0,-5.0,9.0,50.0,79.0
1705058663.2637782,67.0,-37.0,22.0,-13.0,-20.0,20.0,34.0,89.0
1705058663.2698803,60.0,-20.0,23.0,10.0,-23.0,24.0,6.0,91.0
1705058663.2759821,47.0,-12.0,24.0,7.0,-28.0,10.0,-19.0,84.0
1705058663.2820842,44.0,-1.0,11.0,12.0,-28.0,3.0,-39.0,65.0
1705058663.2881863,60.0,0.0,10.0,8.0,-22.0,-16.0,-39.0,34.0
1705058663.2942884,85.0,0.0,36.0,2.0,-17.0,-29.0,-35.0,-7.0
1705058663.3003902,102.0,1.0,42.0,-4.0,-14.0,-49.0,-24.0,-27.0
1705058663.3064923,101.0,-2.0,43.0,-2.0,-13.0,-55.0,-28.0,-25.0
1705058663.3125944,95.0,-4.0,59.0,1.0,-1.0,-72.0,-22.0,-22.0
1705058663.3186965,90.0,-5.0,64.0,1.0,6.0,-83.0,-16.0,-11.0
1705058663.3247983,83.0,-9.0,98.0,4.0,8.0,-73.0,-20.0,-3.0
1705058663.3309004,86.0,-18.0,97.0,9.0,12.0,-68.0,-15.0,12.0
1705058663.3370025,84.0,-39.0,68.0,12.0,-2.0,-44.0,-10.0,16.0
1705058663.3431046,87.0,-43.0,60.0,4.0,-12.0,-38.0,3.0,22.0
1705058663.3492064,86.0,-57.0,60.0,-5.0,-21.0,-30.0,7.0,10.0
1705058663.3553085,92.0,-57.0,83.0,-23.0,-23.0,-30.0,8.0,-6.0
1705058663.3614106,89.0,-43.0,98.0,-45.0,-32.0,-34.0,8.0,-34.0
1705058663.3675127,79.0,-34.0,114.0,-52.0,-28.0,-32.0,9.0,-46.0
1705058663.3736145,63.0,-13.0,88.0,-43.0,-17.0,-45.0,20.0,-63.0
1705058663.3797166,45.0,-1.0,38.0,-24.0,-12.0,-36.0,28.0,-77.0
1705058663.3858187,26.0,-2.0,3.0,-10.0,-13.0,-13.0,29.0,-88.0
1705058663.3919208,19.0,-16.0,15.0,1.0,-12.0,6.0,20.0,-98.0
1705058663.3980227,23.0,-16.0,11.0,9.0,-6.0,17.0,18.0,-101.0
1705058663.4041247,28.0,-7.0,24.0,12.0,-4.0,19.0,20.0,-89.0
1705058663.4102268,25.0,-5.0,44.0,22.0,-1.0,24.0,17.0,-74.0
1705058663.416329,10.0,-20.0,77.0,30.0,-1.0,20.0,2.0,-43.0
1705058663.4224308,1.0,-14.0,51.0,33.0,0.0,21.0,-8.0,-18.0
1705058663.4285328,-14.0,-13.0,0.0,22.0,-6.0,19.0,-16.0,17.0
1705058663.434635,-1.0,11.0,-54.0,17.0,-8.0,5.0,-32.0,32.0
1705058663.440737,30.0,18.0,-80.0,1.0,-16.0,-11.0,-34.0,25.0
1705058663.4468389,53.0,11.0,-68.0,-13.0,-26.0,-30.0,-33.0,22.0
1705058663.452941,52.0,7.0,-57.0,-19.0,-33.0,-47.0,-37.0,33.0
1705058663.459043,43.0,-10.0,-39.0,-21.0,-36.0,-71.0,-50.0,27.0
1705058663.465145,26.0,-2.0,-24.0,-29.0,-38.0,-81.0,-65.0,29.0
1705058663.471247,22.0,-1.0,-20.0,-37.0,-51.0,-75.0,-70.0,36.0
1705058663.477349,11.0,16.0,3.0,-42.0,-55.0,-64.0,-58.0,49.0
1705058663.4834511,7.0,34.0,-4.0,-54.0,-58.0,-59.0,-36.0,63.0
1705058663.4895532,-8.0,57.0,-2.0,-60.0,-55.0,-44.0,-34.0,65.0
1705058663.495655,-25.0,59.0,-20.0,-46.0,-44.0,-44.0,-53.0,64.0
1705058663.5017571,-35.0,65.0,-17.0,-19.0,-21.0,-46.0,-86.0,53.0
1705058663.5078592,-39.0,60.0,-28.0,12.0,0.0,-52.0,-114.0,44.0
1705058663.5139613,-28.0,51.0,-3.0,29.0,15.0,-55.0,-121.0,34.0
1705058663.5200632,-28.0,48.0,-8.0,38.0,35.0,-36.0,-116.0,11.0
1705058663.5261652,-19.0,62.0,-27.0,34.0,36.0,-18.0,-88.0,-15.0
1705058663.5322673,-19.0,69.0,-24.0,25.0,28.0,12.0,-67.0,-21.0
1705058663.5383694,-24.0,63.0,-27.0,17.0,12.0,20.0,-55.0,-8.0
1705058663.5444713,-1.0,42.0,-9.0,9.0,2.0,19.0,-56.0,7.0
1705058663.5505733,9.0,27.0,16.0,-11.0,-4.0,5.0,-57.0,25.0
1705058663.5566754,16.0,20.0,0.0,-21.0,-6.0,1.0,-68.0,34.0
1705058663.5627775,10.0,14.0,20.0,-26.0,1.0,-11.0,-79.0,36.0
1705058663.5688794,5.0,-6.0,28.0,-18.0,-2.0,-14.0,-74.0,37.0
1705058663.5749815,-3.0,-10.0,50.0,-10.0,-10.0,-14.0,-75.0,33.0
1705058663.5810835,-13.0,-23.0,49.0,9.0,-12.0,0.0,-81.0,33.0
1705058663.5871856,0.0,-17.0,21.0,35.0,-3.0,1.0,-89.0,23.0
1705058663.5932875,19.0,0.0,-36.0,45.0,1.0,-6.0,-85.0,21.0
1705058663.5993896,40.0,-7.0,-30.0,46.0,3.0,-16.0,-80.0,24.0
1705058663.6054916,72.0,6.0,-32.0,47.0,4.0,-19.0,-76.0,29.0
1705058663.6115937,65.0,5.0,-31.0,36.0,4.0,-18.0,-70.0,25.0
1705058663.6176956,47.0,13.0,-48.0,22.0,-6.0,-13.0,-76.0,9.0
1705058663.6237977,16.0,1.0,-69.0,0.0,-10.0,-12.0,-94.0,1.0
1705058663.6298997,0.0,-13.0,-55.0,-15.0,-2.0,-25.0,-107.0,-28.0
1705058663.6360018,3.0,-18.0,-36.0,-28.0,2.0,-32.0,-105.0,-24.0
1705058663.6421037,15.0,-19.0,-42.0,-28.0,9.0,-53.0,-99.0,-21.0
1705058663.6482058,35.0,-26.0,-54.0,-28.0,19.0,-86.0,-83.0,6.0
1705058663.6543078,53.0,-28.0,-84.0,-24.0,11.0,-111.0,-62.0,35.0
1705058663.66041,51.0,-22.0,-94.0,-27.0,4.0,-111.0,-51.0,57.0
1705058663.6665118,45.0,-18.0,-79.0,-16.0,-11.0,-99.0,-57.0,68.0
1705058663.6726139,40.0,-1.0,-63.0,3.0,-7.0,-86.0,-78.0,71.0
1705058663.678716,49.0,12.0,-54.0,14.0,-9.0,-75.0,-105.0,65.0
1705058663.684818,55.0,33.0,-34.0,14.0,1.0,-68.0,-136.0,70.0
1705058663.6909199,62.0,38.0,-23.0,11.0,14.0,-62.0,-154.0,67.0
1705058663.697022,71.0,42.0,-21.0,5.0,28.0,-69.0,-163.0,65.0
1705058663.703124,49.0,34.0,-35.0,-7.0,35.0,-49.0,-155.0,66.0
1705058663.7092261,28.0,16.0,-33.0,-11.0,31.0,-23.0,-143.0,58.0
1705058663.715328,7.0,-4.0,-24.0,-21.0,22.0,5.0,-111.0,44.0
1705058663.72143,-4.0,-14.0,-5.0,-36.0,-7.0,4.0,-87.0,19.0
1705058663.7275321,-19.0,-12.0,22.0,-45.0,-28.0,-9.0,-77.0,-1.0
1705058663.7336342,-29.0,-9.0,-2.0,-51.0,-37.0,-49.0,-76.0,-16.0
1705058663.739736,-42.0,-2.0,-26.0,-46.0,-37.0,-76.0,-75.0,-23.0
1705058663.7458382,-58.0,-19.0,-47.0,-41.0,-28.0,-91.0,-70.0,-11.0
1705058663.7519403,-54.0,-41.0,-52.0,-27.0,-20.0,-106.0,-68.0,-7.0
1705058663.7580423,-42.0,-61.0,-43.0,-23.0,-12.0,-125.0,-68.0,-3.0
1705058663.7641442,-20.0,-70.0,-52.0,-20.0,-13.0,-155.0,-68.0,6.0
1705058663.7702463,-11.0,-66.0,-43.0,-17.0,-4.0,-177.0,-82.0,22.0
1705058663.7763484,-2.0,-58.0,-17.0,-9.0,15.0,-206.0,-83.0,38.0
1705058663.7824504,1.0,-33.0,-2.0,7.0,33.0,-196.0,-78.0,39.0
1705058663.7885523,-10.0,-26.0,-2.0,13.0,35.0,-164.0,-72.0,35.0
1705058663.7946544,-10.0,-19.0,-10.0,16.0,27.0,-118.0,-78.0,16.0
1705058663.8007565,-17.0,-19.0,-44.0,10.0,26.0,-92.0,-90.0,-2.0
1705058663.8068585,-14.0,-9.0,-51.0,-3.0,13.0,-75.0,-96.0,-21.0
1705058663.8129604,-12.0,-14.0,-47.0,-12.0,4.0,-64.0,-93.0,-35.0
1705058663.8190625,-16.0,-15.0,-45.0,-28.0,0.0,-49.0,-70.0,-53.0
1705058663.8251646,-19.0,-1.0,-36.0,-37.0,-7.0,-33.0,-39.0,-60.0
1705058663.8312666,-28.0,7.0,-55.0,-52.0,-11.0,-21.0,-17.0,-65.0
1705058663.8373685,-37.0,18.0,4.0,-44.0,-7.0,-13.0,-12.0,-65.0
1705058663.8434706,-41.0,14.0,-5.0,-37.0,-10.0,-26.0,-16.0,-67.0
1705058663.8495727,-40.0,13.0,11.0,-30.0,-17.0,-43.0,-35.0,-53.0
1705058663.8556747,-36.0,14.0,-22.0,-18.0,-20.0,-62.0,-58.0,-29.0
1705058663.8617766,-30.0,10.0,-26.0,0.0,-15.0,-74.0,-69.0,-20.0
1705058663.8678787,-30.0,13.0,-18.0,13.0,-7.0,-75.0,-77.0,-28.0
1705058663.8739808,-41.0,-4.0,-12.0,18.0,3.0,-56.0,-83.0,-37.0
1705058663.8800828,-41.0,-8.0,-25.0,24.0,8.0,-39.0,-97.0,-42.0
1705058663.8861847,-35.0,-9.0,-5.0,25.0,1.0,-37.0,-101.0,-29.0
1705058663.8922868,-21.0,7.0,-10.0,21.0,-7.0,-39.0,-102.0,-11.0
1705058663.8983889,-8.0,20.0,-1.0,17.0,-6.0,-45.0,-103.0,11.0
